"Time","S1","S2","S3"
16.6,0.44533667018212,0,0.179588037574583
16.7,0.445371296836186,0,0.179535095484622
16.8,0.445405101377995,0,0.179483393347829
16.9,0.445438103430537,0,0.179432901501848
17,0.445470322154703,0,0.17938359102516
17.1,0.445501776259366,0,0.179335433717032
17.2,0.445532484011299,0,0.179288402078074
17.3,0.445562463244934,0,0.179242469291404
17.4,0.445591731371971,0,0.179197609204376
17.5,0.445620305390805,0,0.179153796310865
17.6,0.445648201895814,0,0.179111005734091
17.7,0.44567543708646,0,0.179069213209947
17.8,0.445702026776243,0,0.179028395070834
17.9,0.44572798640148,0,0.178988528229971
18,0.44575333102993,0,0.178949590166162
18.1,0.445778075369244,0,0.178911558909021
18.2,0.44580223377526,0,0.178874413024621
18.3,0.445825820260134,0,0.178838131601559
18.4,0.445848848500308,0,0.178802694237428
18.5,0.445871331844322,0,0.178768081025672
18.6,0.445893283320462,0,0.178734272542827
18.7,0.445914715644257,0,0.178701249836112
18.8,0.445935641225815,0,0.178668994411384
18.9,0.445956072177008,0,0.178637488221425
19,0.445976020318507,0,0.178606713654562
19.1,0.445995497186661,0,0.178576653523603
19.2,0.446014514040236,0,0.178547291055082
19.3,0.446033081867001,0,0.178518609878803
19.4,0.446051211390172,0,0.178490594017673
19.5,0.446068913074719,0,0.17846322787781
19.6,0.446086197133523,0,0.178436496238929
19.7,0.446103073533408,0,0.178410384244984
19.8,0.446119552001031,0,0.178384877395068
19.9,0.446135642028635,0,0.178359961534559
20,0.446151352879684,0,0.178335622846501
20.1,0.446166693594358,0,0.178311847843221
20.2,0.446181672994927,0,0.178288623358173
20.3,0.446196299691001,0,0.178265936537985
20.4,0.446210582084662,0,0.17824377483474
20.5,0.446224528375467,0,0.178222125998438
20.6,0.44623814656535,0,0.178200978069677
20.7,0.446251444463394,0,0.178180319372511
20.8,0.446264429690498,0,0.178160138507507
20.9,0.44627710968394,0,0.178140424344976
21,0.446289491701821,0,0.178121166018383
21.1,0.446301582827411,0,0.178102352917929
21.2,0.44631338997339,0,0.178083974684298
21.3,0.446324919885989,0,0.178066021202566
21.4,0.446336179149029,0,0.178048482596268
21.5,0.446347174187871,0,0.178031349221616
21.6,0.446357911273259,0,0.178014611661862
21.7,0.446368396525086,0,0.177998260721815
21.8,0.446378635916054,0,0.177982287422486
21.9,0.446388635275257,0,0.177966682995877
22,0.446398400291676,0,0.177951438879897
22.1,0.44640793651758,0,0.177936546713411
22.2,0.446417249371858,0,0.177921998331412
22.3,0.446426344143262,0,0.177907785760315
22.4,0.446435225993571,0,0.177893901213366
22.5,0.446443899960685,0,0.177880337086171
22.6,0.446452370961632,0,0.177867085952335
22.7,0.446460643795515,0,0.177854140559208
22.8,0.446468723146378,0,0.177841493823737
22.9,0.446476613586003,0,0.177829138828427
23,0.446484319576644,0,0.177817068817394
23.1,0.446491845473685,0,0.177805277192518
23.2,0.446499195528245,0,0.177793757509696
23.3,0.446506373889706,0,0.177782503475182
23.4,0.446513384608192,0,0.177771508942019
23.5,0.446520231636974,0,0.177760767906557
23.6,0.446526918834828,0,0.177750274505059
23.7,0.446533449968326,0,0.177740023010392
23.8,0.446539828714079,0,0.177730007828788
23.9,0.446546058660915,0,0.177720223496703
24,0.446552143312014,0,0.177710664677729
24.1,0.446558086086983,0,0.177701326159605
24.2,0.446563890323881,0,0.177692202851283
24.3,0.4465695592812,0,0.17768328978007
24.4,0.446575096139789,0,0.177674582088848
24.5,0.446580504004736,0,0.177666075033345
24.6,0.446585785907203,0,0.17765776397949
24.7,0.446590944806215,0,0.177649644400812
24.8,0.446595983590404,0,0.177641711875924
24.9,0.446600905079713,0,0.177633962086048
25,0.446605712027055,0,0.177626390812608
