"time","x1","x2","x3","x4"
36,-2.20911321490105e-12,0.560006757058903,0.999999999231046,-3.09547497419641e-10
36.5,-1.18412045964043e-12,0.560005513459397,0.999999997703082,-1.03777078239192e-09
37,-4.30377100520242e-13,0.560004494487098,1.00000000357534,-5.25312030427043e-10
37.5,-8.7808073812485e-14,0.56000366197608,1.00000000771764,-1.66073579512389e-10
38,1.29321185345287e-14,0.560002983158687,1.00000000621953,-2.17035919855304e-11
38.5,2.27999755772097e-14,0.56000243009137,1.00000000348435,1.2377110486204e-11
39,1.27888036589256e-14,0.560001979600341,1.00000000148364,1.11204612459908e-11
39.5,4.6332116242013e-15,0.560001612671078,1.00000000045085,5.01346584231682e-12
40,9.38592138597105e-16,0.560001313786271,1.00000000004872,1.39503419332487e-12
40.5,-1.4357705667337e-16,0.560001070311198,0.999999999943896,8.84876031192981e-14
41,-2.47185605975474e-16,0.560000871963883,0.999999999943369,-1.62578690913768e-13
41.5,-1.38083327626457e-16,0.560000710375516,0.999999999964606,-1.15374193996736e-13
42,-4.92145631279375e-17,0.560000577956247,0.999999999982181,-4.69062488838682e-14
42.5,-1.92212771437453e-17,0.560000480989543,0.999999999990055,-1.73616601790838e-14
43,-7.50831004538063e-18,0.560000400291264,0.999999999994349,-6.4259584619472e-15
43.5,-2.93293303528565e-18,0.560000333132079,0.999999999996793,-2.37839815957406e-15
44,-1.14567675335143e-18,0.560000277240521,0.999999999998181,-8.80301060829588e-16
44.5,-4.4752992607642e-19,0.560000230726192,0.999999999998968,-3.25820179500714e-16
45,-1.74816384579262e-19,0.560000192015836,0.999999999999415,-1.20593796802558e-16
45.5,-6.82876790622535e-20,0.560000159800145,0.999999999999669,-4.46346900465309e-17
46,-2.66749081764468e-20,0.560000132989476,0.999999999999812,-1.6520430985863e-17
46.5,-1.04199178525636e-20,0.560000110676997,0.999999999999894,-6.11467187898792e-18
47,-4.07030851574467e-21,0.560000092108021,0.99999999999994,-2.26324493764074e-18
47.5,-1.58998830028176e-21,0.560000076654478,0.999999999999966,-8.37731506017491e-19
48,-6.21109443110935e-22,0.560000063793674,0.999999999999981,-3.10107043601205e-19
48.5,-2.42637843551767e-22,0.560000053090607,0.999999999999989,-1.1481369699577e-19
49,-9.47945695171624e-23,0.56000004418326,0.999999999999994,-4.25250609632e-20
49.5,-3.70409309295165e-23,0.560000036770356,0.999999999999996,-1.57643458998321e-20
50,-1.44789421943726e-23,0.560000030601161,0.999999999999998,-5.85541567648045e-21
