time,replicate,AO,LP,LB
58.5,B5,0,0.49,0
58.75,B5,0,0.49,0
59,B5,0,0.491,0
59.25,B5,0,0.492,0
59.5,B5,0,0.493,0
59.75,B5,0,0.494,0
60,B5,0,0.495,0
60.25,B5,0,0.496,0
60.5,B5,0,0.496,0
60.75,B5,0,0.497,0
61,B5,0,0.498,0
61.25,B5,0,0.498,0
61.5,B5,0,0.499,0
61.75,B5,0,0.5,0
62,B5,0,0.5,0
62.25,B5,0,0.502,0
62.5,B5,0,0.502,0
62.75,B5,0,0.503,0
63,B5,0,0.503,0
63.25,B5,0,0.504,0
63.5,B5,0,0.505,0
63.75,B5,0,0.506,0
64,B5,0,0.507,0
64.25,B5,0,0.507,0
64.5,B5,0,0.508,0
64.75,B5,0,0.509,0
65,B5,0,0.509,0
65.25,B5,0,0.51,0
65.5,B5,0,0.51,0
65.75,B5,0,0.511,0
66,B5,0,0.512,0
66.25,B5,0,0.512,0
66.5,B5,0,0.513,0
66.75,B5,0,0.514,0
67,B5,0,0.514,0
67.25,B5,0,0.515,0
67.5,B5,0,0.515,0
67.75,B5,0,0.516,0
68,B5,0,0.517,0
68.25,B5,0,0.517,0
68.5,B5,0,0.518,0
68.75,B5,0,0.519,0
69,B5,0,0.519,0
69.25,B5,0,0.52,0
69.5,B5,0,0.521,0
69.75,B5,0,0.521,0
70,B5,0,0.522,0
70.25,B5,0,0.523,0
70.5,B5,0,0.523,0
70.75,B5,0,0.524,0
71,B5,0,0.525,0
71.25,B5,0,0.525,0
71.5,B5,0,0.526,0
71.75,B5,0,0.526,0
72,B5,0,0.527,0
72.25,B5,0,0.528,0
72.5,B5,0,0.528,0
72.75,B5,0,0.529,0
73,B5,0,0.529,0
73.25,B5,0,0.53,0
73.5,B5,0,0.531,0
73.75,B5,0,0.531,0
74,B5,0,0.532,0
74.25,B5,0,0.532,0
74.5,B5,0,0.533,0
74.75,B5,0,0.534,0
75,B5,0,0.534,0
75.25,B5,0,0.535,0
75.5,B5,0,0.535,0
75.75,B5,0,0.536,0
76,B5,0,0.536,0
76.25,B5,0,0.537,0
76.5,B5,0,0.537,0
76.75,B5,0,0.538,0
77,B5,0,0.538,0
77.25,B5,0,0.539,0
77.5,B5,0,0.539,0
77.75,B5,0,0.54,0
78,B5,0,0.54,0
78.25,B5,0,0.54,0
78.5,B5,0,0.541,0
78.75,B5,0,0.542,0
79,B5,0,0.542,0
79.25,B5,0,0.543,0
79.5,B5,0,0.543,0
79.75,B5,0,0.543,0
80,B5,0,0.544,0
80.25,B5,0,0.544,0
80.5,B5,0,0.545,0
80.75,B5,0,0.545,0
81,B5,0,0.546,0
81.25,B5,0,0.546,0
81.5,B5,0,0.546,0
81.75,B5,0,0.547,0
82,B5,0,0.547,0
82.25,B5,0,0.548,0
82.5,B5,0,0.548,0
82.75,B5,0,0.549,0
83,B5,0,0.549,0
83.25,B5,0,0.55,0
83.5,B5,0,0.55,0
83.75,B5,0,0.551,0
84,B5,0,0.551,0
84.25,B5,0,0.552,0
84.5,B5,0,0.553,0
84.75,B5,0,0.553,0
85,B5,0,0.553,0
85.25,B5,0,0.554,0
85.5,B5,0,0.554,0
85.75,B5,0,0.555,0
86,B5,0,0.555,0
86.25,B5,0,0.556,0
86.5,B5,0,0.556,0
86.75,B5,0,0.556,0
87,B5,0,0.557,0
87.25,B5,0,0.558,0
87.5,B5,0,0.558,0
87.75,B5,0,0.559,0
88,B5,0,0.559,0
88.25,B5,0,0.56,0
88.5,B5,0,0.56,0
88.75,B5,0,0.561,0
89,B5,0,0.561,0
89.25,B5,0,0.561,0
89.5,B5,0,0.562,0
89.75,B5,0,0.562,0
90,B5,0,0.563,0
90.25,B5,0,0.563,0
90.5,B5,0,0.564,0
90.75,B5,0,0.564,0
91,B5,0,0.564,0
91.25,B5,0,0.565,0
91.5,B5,0,0.565,0
91.75,B5,0,0.566,0
92,B5,0,0.567,0
92.25,B5,0,0.567,0
92.5,B5,0,0.567,0
92.75,B5,0,0.568,0
93,B5,0,0.568,0
93.25,B5,0,0.569,0
93.5,B5,0,0.569,0
93.75,B5,0,0.57,0
94,B5,0,0.571,0
94.25,B5,0,0.57,0
94.5,B5,0,0.571,0
94.75,B5,0,0.572,0
95,B5,0,0.572,0
95.25,B5,0,0.573,0
95.5,B5,0,0.573,0
95.75,B5,0,0.574,0
96,B5,0,0.574,0
