"time","x1","x2"
7.35,27.911813586401,48.4737085397095
7.4,28.0611375576683,48.5459819654109
7.45,28.2105580655396,48.6149308653512
7.5,28.3600677256977,48.6806990923409
7.55,28.5096591360911,48.7434251193938
7.6,28.6593248783923,48.8032421602982
7.65,28.8090575194633,48.860278296052
7.7,28.9588496128272,48.9146566058018
7.75,29.1086937001455,48.9664953013904
7.8,29.2585823127,49.0159078645695
7.85,29.4085079728798,49.0630031860085
7.9,29.5584631956718,49.107885705341
7.95,29.7084404901541,49.150655551574
8,29.8584323609921,49.1914086832586
8.05,30.0084313099364,49.2302370278982
8.1,30.1584298373223,49.2672286201297
8.15,30.3084204435692,49.3024677382764
8.2,30.4583956306807,49.3360350389257
8.25,30.6083479037437,49.3680076892327
8.3,30.7582697724257,49.398459496698
8.35,30.9081537524714,49.4274610362087
8.4,31.0579923671952,49.4550797741669
8.45,31.2077781489719,49.4813801895656
8.5,31.3575036407224,49.5064238919004
8.55,31.5071613973957,49.530269735833
8.6,31.6567439874455,49.552973932545
8.65,31.8062439943012,49.5745901577441
8.7,31.9556540178322,49.5951696563012
8.75,32.1049666758058,49.6147613435148
8.8,32.2541746053373,49.6334119030128
8.85,32.403270464332,49.6511658813168
8.9,32.5522469329181,49.6680657790997
8.95,32.7010967148708,49.6841521391847
9,32.8498125390262,49.6994636313336
9.05,32.998387160685,49.7140371338853
9.1,33.1468133630044,49.7279078123091
9.15,33.2950839583792,49.74110919474
9.2,33.4431917898104,49.7536732445713
9.25,33.5911297322609,49.7656304301793
9.3,33.7388906939986,49.7770097918581
9.35,33.8864676179244,49.787839006046
9.4,34.0338534828879,49.798144446923
9.45,34.1810413049861,49.8079512454629
9.5,34.3280241388486,49.8172833460199
9.55,34.4747950789062,49.8261635605339
9.6,34.6213472606431,49.834613620434
9.65,34.767673861833,49.8426542263218
9.7,34.9137681037574,49.850305095513
9.75,35.0596232524071,49.8575850075172
9.8,35.2052326196646,49.8645118475304
9.85,35.3505895644691,49.8711026480179
9.9,35.4956874939623,49.8773736284594
9.95,35.6405198646142,49.883340233329
10,35.7850801833311,49.8890171683799
10.05,35.9293620085417,49.8944184353013
10.1,36.0733589512638,49.8995573648148
10.15,36.2170646761508,49.9044466482728
10.2,36.3604729025162,49.9090983678219
10.25,36.5035774053375,49.9135240251918
10.3,36.6463720162386,49.9177345691664
10.35,36.7888506244497,49.9217404217946
10.4,36.9310071777455,49.9255515033942
10.45,37.0728356833654,49.9291772564921
10.5,37.2143302089078,49.9326266686188
10.55,37.355484883177,49.9359082933789
10.6,37.4962938970522,49.9390302717197
10.65,37.6367515043125,49.9420003516553
10.7,37.7768520224337,49.9448259069406
10.75,37.9165898333642,49.9475139549754
10.8,38.055959384279,49.9500711738744
10.85,38.1949551883089,49.9525039187338
10.9,38.3335718252456,49.954818237131
10.95,38.4718039422235,49.9570198838928
11,38.6096462543762,49.9591143351648
11.05,38.7470935454698,49.9611068018147
11.1,38.8841406685112,49.9630022421991
11.15,39.0207825463318,49.964805374325
11.2,39.1570141721473,49.966520687431
11.25,39.2928306100929,49.9681524530191
11.3,39.4282269957334,49.9697047353585
11.35,39.5631985365499,49.9711814014894
11.4,39.6977405124006,49.9725861307478
11.45,39.831848275959,49.9739224238353
11.5,39.9655172531254,49.9751936114544
11.55,40.0987429434164,49.9764028625296
11.6,40.2315209203282,49.9775531920348
11.65,40.3638468316767,49.9786474684444
11.7,40.4957163999135,49.9796884208267
11.75,40.627125422417,49.980678645596
11.8,40.758069771761,49.9816206129404
11.85,40.8885453959578,49.982516672939
11.9,41.0185483186794,49.9833690613858
11.95,41.1480746394538,49.9841799053317
12,41.2771205338387,49.98495122836
12.05,41.405682253572,49.9856849556065
12.1,41.533756126699,49.9863829185378
12.15,41.6613385576766,49.987046859499
12.2,41.7884260274562,49.9876784360406
12.25,41.9150150935422,49.988279225037
12.3,42.0411023900301,49.9888507266059
12.35,42.1666846276215,49.9893943678371
12.4,42.2917585936181,49.989911506342
12.45,42.4163211518938,49.9904034336299
12.5,42.5403692428457,49.9908713783219
12.55,42.6638998833244,49.9913165092085
12.6,42.786910166543,49.9917399381586
12.65,42.9093972619665,49.9921427228886
12.7,43.0313584151803,49.9925258695958
12.75,43.1527909477396,49.9928903354648
12.8,43.2736922569985,49.9932370310526
12.85,43.3940598159202,49.9935668225568
12.9,43.5138911728685,49.9938805339749
12.95,43.6331839513807,49.9941789491579
13,43.7519358499212,49.9944628137644
13.05,43.8701446416186,49.99473283712
13.1,43.9878081739841,49.994989693986
13.15,44.1049243686129,49.995234026242
13.2,44.2214912208686,49.9954664444877
13.25,44.3375067995513,49.9956875295654
13.3,44.4529692465485,49.9958978340094
13.35,44.5678767764709,49.9960978834249
13.4,44.6822276762724,49.9962881777994
13.45,44.7960203048548,49.9964691927506
13.5,44.909253092657,49.9966413807134
13.55,45.0219245412308,49.9968051720695
13.6,45.1340332228017,49.9969609762215
13.65,45.2455777798162,49.9971091826153
13.7,45.3565569244751,49.9972501617122
13.75,45.4669694382547,49.9973842659141
13.8,45.5768141714142,49.9975118304435
13.85,45.6860900424918,49.9976331741804
13.9,45.7947960377874,49.9977486004591
13.95,45.9029312108352,49.9978583978255
14,46.0104946818636,49.9979628407577
14.05,46.1174856372456,49.9980621903521
14.1,46.2239033289372,49.9981566949753
14.15,46.3297470739065,49.9982465908844
14.2,46.4350162535532,49.9983321028175
14.25,46.5397103131174,49.9984134445552
14.3,46.6438287610808,49.9984908194546
14.35,46.7473711685579,49.9985644209572
14.4,46.8503371686796,49.9986344330726
14.45,46.9527264559683,49.9987010308383
14.5,47.0545387857056,49.9987643807568
14.55,47.1557739732922,49.9988246412117
14.6,47.2564318936017,49.9988819628639
14.65,47.3565124803262,49.9989364890276
14.7,47.4560157253174,49.9989883560289
14.75,47.5549416779203,49.9990376935461
14.8,47.6532904443018,49.9990846249342
14.85,47.7510621867743,49.9991292675329
14.9,47.8482571231134,49.9991717329599
14.95,47.9448755258718,49.9992121273903
15,48.0409177216885,49.9992505518213
15.05,48.1363840905937,49.9992871023251
15.1,48.2312750653107,49.9993218702892
15.15,48.3255911305536,49.9993549426442
15.2,48.4193328223384,49.9993864020771
15.25,48.5125007272362,49.9994163272491
15.3,48.6050954816782,49.999444792988
15.35,48.6971177712662,49.9994718704673
15.4,48.7885683300427,49.9994976273896
15.45,48.8794479397722,49.9995221281566
15.5,48.9697574292252,49.9995454340294
15.55,49.0594976734596,49.9995676032815
15.6,49.1486695931016,49.9995886913447
15.65,49.2372741536249,49.9996087509475
15.7,49.3253123646305,49.9996278322468
15.75,49.4127852791264,49.9996459829537
15.8,49.4996939928065,49.9996632484524
15.85,49.5860396433313,49.9996796719138
15.9,49.6718234096082,49.9996952944037
15.95,49.7570465110734,49.9997101549847
16,49.8417102069741,49.9997242908149
16.05,49.9258157956529,49.9997377372399
16.1,50.0093646138334,49.9997505278817
16.15,50.0923580359073,49.9997626947227
16.2,50.1747974732242,49.9997742681853
16.25,50.2566843733826,49.9997852772085
16.3,50.338020219524,49.9997957493198
16.35,50.4188065296295,49.9998057107042
16.4,50.4990448558191,49.9998151862699
16.45,50.5787367836535,49.9998241997101
16.5,50.6578839314397,49.9998327735627
16.55,50.7364879495395,49.9998409292663
16.6,50.8145505196815,49.999848687214
16.65,50.8920733542768,49.9998560668044
16.7,50.9690581957383,49.9998630864899
16.75,51.0455068158044,49.9998697638232
16.8,51.1214210148659,49.9998761155007
16.85,51.1968026212981,49.9998821574047
16.9,51.2716534907965,49.999887904643
16.95,51.3459755057173,49.9998933715864
17,51.4197705744229,49.9998985719049
17.05,51.4930406306311,49.9999035186019
17.1,51.5657876327701,49.9999082240465
17.15,51.6380135633381,49.9999127000048
17.2,51.7097204282681,49.9999169576687
17.25,51.7809102562977,49.9999210076845
17.3,51.8515850983443,49.9999248601794
17.35,51.9217470268856,49.9999285247864
17.4,51.9913981353457,49.999932010669
17.45,52.0605405374866,49.9999353265435
17.5,52.1291763668056,49.9999384807013
17.55,52.1973077759379,49.9999414810293
17.6,52.2649369360656,49.99994433503
17.65,52.3320660363323,49.9999470498398
17.7,52.3986972832634,49.9999496322469
17.75,52.4648329001925,49.9999520887089
17.8,52.5304751266945,49.999954425368
17.85,52.5956262180235,49.9999566480671
17.9,52.6602884445583,49.999958762364
17.95,52.724464091253,49.9999607735457
18,52.7881554570942,49.999962686641
18.05,52.8513648545647,49.9999645064337
18.1,52.9140946091136,49.9999662374741
18.15,52.976347058632,49.9999678840909
18.2,53.0381245529358,49.9999694504013
18.25,53.099429453255,49.9999709403219
18.3,53.1602641317287,49.9999723575784
18.35,53.2206309709074,49.9999737057145
18.4,53.2805323632612,49.9999749881012
18.45,53.3399707106946,49.9999762079454
18.5,53.3989484240681,49.999977368297
18.55,53.457467922726,49.9999784720577
18.6,53.5155316340308,49.9999795219874
18.65,53.5731419929042,49.9999805207115
18.7,53.6303014413742,49.9999814707272
18.75,53.6870124281299,49.9999823744102
18.8,53.743277408081,49.9999832340201
18.85,53.7990988419255,49.9999840517063
18.9,53.8544791957232,49.9999848295135
18.95,53.9094209404752,49.9999855693867
19,53.9639265517107,49.9999862731758
19.05,54.0179985090801,49.9999869426407
19.1,54.0716392959542,49.9999875794555
19.15,54.1248513990299,49.9999881852124
19.2,54.1776373079426,49.9999887614263
19.25,54.2299995148846,49.9999893095379
19.3,54.2819405142304,49.9999898309177
19.35,54.3334628021676,49.9999903268696
19.4,54.3845688763346,49.9999907986337
19.45,54.4352612354645,49.9999912473895
19.5,54.4855423790352,49.9999916742593
19.55,54.5354148069254,49.9999920803104
19.6,54.5848810190774,49.9999924665582
19.65,54.6339435151656,49.9999928339684
19.7,54.6826047942708,49.9999931834598
19.75,54.7308673545616,49.9999935159064
19.8,54.7787336929803,49.9999938321393
19.85,54.8262063049365,49.9999941329494
19.9,54.8732876840049,49.9999944190888
19.95,54.9199803216304,49.999994691273
20,54.9662867068382,49.9999949501827
20.05,55.0122093259499,49.9999951964651
20.1,55.0577506623057,49.9999954307363
20.15,55.1029131959915,49.9999956535819
20.2,55.1476994035727,49.9999958655592
20.25,55.1921117578326,49.9999960671982
20.3,55.236152727517,49.9999962590032
20.35,55.2798247770841,49.9999964414538
20.4,55.3231303664597,49.9999966150061
20.45,55.366071950798,49.9999967800942
20.5,55.4086519802478,49.9999969371308
20.55,55.4508728997237,49.9999970865087
20.6,55.4927371486828,49.9999972286013
20.65,55.5342471609063,49.999997363764
20.7,55.5754053642866,49.9999974923348
20.75,55.6162141806191,49.999997614635
20.8,55.6566760253995,49.9999977309707
20.85,55.6967933076253,49.9999978416325
20.9,55.7365684296027,49.9999979468973
20.95,55.7760037867588,49.9999980470283
21,55.8151017674573,49.9999981422759
21.05,55.8538647528204,49.9999982328782
21.1,55.892295116554,49.9999983190617
21.15,55.9303952247789,49.999998401042
21.2,55.9681674358652,49.9999984790241
21.25,56.0056141002723,49.999998553203
21.3,56.0427375603923,49.9999986237641
21.35,56.0795401503992,49.9999986908839
21.4,56.1160241961009,49.9999987547303
21.45,56.1521920147964,49.9999988154628
21.5,56.1880459151364,49.9999988732334
21.55,56.2235881969883,49.9999989281864
21.6,56.2588211513092,49.9999989804594
21.65,56.2937470600161,49.999999030183
21.7,56.3283681958632,49.9999990774815
21.75,56.3626868223237,49.9999991224733
21.8,56.3967051934754,49.9999991652708
21.85,56.4304255538894,49.999999205981
21.9,56.463850138523,49.9999992447058
21.95,56.4969811726164,49.9999992815419
22,56.5298208715922,49.9999993165815
22.05,56.5623714409599,49.9999993499123
22.1,56.5946350762225,49.9999993816174
22.15,56.6266139627874,49.9999994117763
22.2,56.6583102758804,49.9999994404643
22.25,56.6897261804634,49.9999994677532
22.3,56.7208638311549,49.9999994937112
22.35,56.7517253721543,49.9999995184032
22.4,56.7823129371688,49.9999995418909
22.45,56.8126286493441,49.9999995642332
22.5,56.8426746211975,49.9999995854858
22.55,56.8724529545548,49.9999996057019
22.6,56.9019657404895,49.999999624932
22.65,56.9312150592651,49.9999996432243
22.7,56.9602029802809,49.9999996606245
22.75,56.9889315620197,49.999999677176
22.8,57.0174028519988,49.9999996929203
22.85,57.0456188867237,49.9999997078968
22.9,57.0735816916445,49.9999997221428
22.95,57.1012932811147,49.9999997356941
23,57.1287556583529,49.9999997485844
23.05,57.1559708154067,49.9999997608461
23.1,57.1829407331194,49.9999997725098
23.15,57.2096673810989,49.9999997836046
23.2,57.2361527176892,49.9999997941584
23.25,57.2623986899442,49.9999998041974
23.3,57.2884072336035,49.9999998137468
23.35,57.3141802730708,49.9999998228305
23.4,57.3397197213944,49.9999998314711
23.45,57.36502748025,49.9999998396904
23.5,57.3901054399252,49.9999998475088
23.55,57.4149554793068,49.9999998549459
23.6,57.4395794658691,49.9999998620202
23.65,57.4639792556652,49.9999998687496
23.7,57.4881566933198,49.9999998751507
23.75,57.5121136120237,49.9999998812397
23.8,57.5358518335309,49.9999998870317
23.85,57.5593731681562,49.9999998925413
23.9,57.5826794147763,49.9999998977821
23.95,57.6057723608311,49.9999999027673
24,57.6286537823279,49.9999999075094
24.05,57.6513254438461,49.9999999120202
24.1,57.6737890985449,49.9999999163111
24.15,57.696046488171,49.9999999203926
24.2,57.7180993430696,49.9999999242751
24.25,57.7399493821954,49.9999999279683
24.3,57.7615983131258,49.9999999314813
24.35,57.7830478320758,49.999999934823
24.4,57.8042996239136,49.9999999380017
24.45,57.8253553621779,49.9999999410254
24.5,57.846216709097,49.9999999439016
24.55,57.8668853156085,49.9999999466376
24.6,57.8873628213805,49.9999999492401
24.65,57.9076508548342,49.9999999517157
24.7,57.927751033168,49.9999999540705
24.75,57.9476649623816,49.9999999563105
24.8,57.9673942373028,49.9999999584413
24.85,57.9869404416143,49.9999999604681
24.9,58.0063051478822,49.9999999623961
24.95,58.0254899175851,49.9999999642301
25,58.0444963011444,49.9999999659746
